"","fid","x","submission_date","meta_instance_id","village","age","gender","ethnicity","education","born","household_size","hs","household_comp","hc_gen","hc_det","young_boy","adolesc_boy","men","young_girl","adolesc_girl","women","food_uncertainty","selling_possessions","farm","livestock","conflict_type","crop_threat_rate","farm_size","field_sight","farm_walk","months_planted","crops_planted","crop_prot","other_crop_prot","crop_species","other_crop_species","top_species","other_top_species","elephant_crops_vao","herd_comp","cattle","sheep","goat","donkey","dog","chicken","duck","other_livestock","livestock_threat","small_lv_prot","small_lv_prot_other_day","small_lv_prot_other_night","med_lar_lv_prot","med_lar_lv_prot_other_day","med_lar_lv_prot_other_night","med_lar_lv_guard_day","guard_ave_day","med_lar_lv_guard_night","guard_ave_night","lv_small_loss","chicken_loss","duck_loss","other_small_loss","species_small_lv","species_small_lv_other","species_concern_small_lv","species_concern_small_lv_other","lv_med_loss","cattle_loss","goat_loss","sheep_loss","donkey_loss","dog_loss","other_med_loss","species_med_lv","species_med_lv_other","species_concern_med_lv","species_concern_med_lv_other","lv_ele_vao","lv_hyena_vao","lv_lion_vao","lv_leopard_vao","species_structures","household_location_altitude","household_location_accuracy","key","elephant_c","baboon_c","buffalo_c","hippo_c","other_c","elephant_l","hyena_l","lion_l","leopard_l","conflict","species","ID","crop","c70","c2070","river","road","ID","GSE_slope30m","ID","build_dens","ID","Settle_Dist"
"551",132,132,"NA","uuid:f9118630-e6d9-4d3d-b17d-abe07a6ad12c","Kiroleli",39,"Female","Mkurya","Primary","Yes",15,1,"Young_boy Adolesc_boy Men Young_girl Women",1,1,3,2,4,3,-2147483648,3,3,"Frequently","Yes","Yes","Crop_damage Structure","Weather",8,"Yes","0_15",9,7,"None","","Elephant Other","Tumbili","Elephant","","Sometimes","Cattle Sheep Goat Dog Chicken",17,3,8,-2147483648,2,2,-2147483648,-2147483648,"Low_productivity","Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","Elephant",1248.2,4.6,"uuid:f9118630-e6d9-4d3d-b17d-abe07a6ad12c",1,0,0,0,1,0,0,0,0,0,"baboon",132,0.580687820911407,0.00989418011158705,0.213386237621307,0.0184656083583832,0,132,2.91910062227615,132,42.607105255127,132,8042.78662109375
"552",133,133,"NA","uuid:c41abd55-2041-4610-898e-b4930acbade4","Sazila",76,"Male","Mkwaya","Primary","Yes",8,1,"Adolesc_boy Men Young_girl Adolesc_girl Women",1,1,-2147483648,1,1,1,4,1,4,"Frequently","Yes","No","No_conflict","Weather",1.5,"Yes","0_15",9,2,"None","","","","","","","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1398.3,4.7,"uuid:c41abd55-2041-4610-898e-b4930acbade4",0,0,0,0,0,0,0,0,0,0,"baboon",133,0.506666660308838,0.000793650804553181,0.172380954027176,0.00671957666054368,0.00534391542896628,133,3.4324507030277,133,48.5201530456543,133,8178.8115234375
"553",134,134,"NA","uuid:6e28e3de-52ba-443a-96f2-75bbc77060d5","Kisangwa",57,"Male","Msukuma","Primary","Yes",14,1,"Young_boy Adolesc_boy Men Young_girl Adolesc_girl Women",1,1,2,3,3,1,3,2,3,"Few_times","Yes","Yes","No_conflict","Weather",8,"Yes","0_15",9,4,"None","","","","","","","Cattle Sheep Goat Dog Chicken",50,30,12,-2147483648,3,8,-2147483648,-2147483648,"Grazing_land","Day_dog Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1377.8,4.4,"uuid:6e28e3de-52ba-443a-96f2-75bbc77060d5",0,0,0,0,0,0,0,0,0,0,"baboon",134,0.523386240005493,0.00407407386228442,0.171904757618904,0.0128042325377464,0.00984126981347799,134,3.40134951756272,134,50.0122299194336,134,7721.072265625
"554",135,135,"NA","uuid:fee3a235-c6ae-4ce1-932e-88d9c6799b95","Kisangwa",26,"Female","Mwkizu","Primary","Yes",8,1,"Young_boy Men Young_girl Women",1,1,2,-2147483648,1,3,-2147483648,2,3,"Once_or_twice","Yes","Yes","No_conflict","Weather",3,"No","45_60",9,5,"Guarding","","","","","","","Sheep Dog Chicken",-2147483648,4,-2147483648,-2147483648,1,15,-2147483648,-2147483648,"Theft","Night_contained Day_none","NA","NA","Day_guard Night_contain","","NA","Adolesc_boys",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1349.5,4.7,"uuid:fee3a235-c6ae-4ce1-932e-88d9c6799b95",0,0,0,0,0,0,0,0,0,0,"baboon",135,0.538359761238098,0.00587301608175039,0.169365078210831,0.016772486269474,0.0123280426487327,135,3.51104015505503,135,48.3543663024902,135,7586.083984375
"555",136,136,"NA","uuid:e5ed5ffc-823d-4616-b1ff-a61d14e043be","Kisangwa",25,"Male","Mkurya","Primary","Yes",-2147483648,0,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Weather",6,"No","30_45",10,6,"Guarding","","Elephant Other","Tumbili","Elephant","","Rarely","Cattle Goat Dog Chicken",15,-2147483648,10,-2147483648,4,6,-2147483648,-2147483648,"Low_productivity","Night_contained Day_none","NA","NA","Day_guard Night_contain","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Goat",-2147483648,4,-2147483648,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1333.9,4.7,"uuid:e5ed5ffc-823d-4616-b1ff-a61d14e043be",1,0,0,0,1,0,1,0,0,0,"baboon",136,0.560740768909454,0.00582010578364134,0.191216930747032,0.0191005282104015,0.0102116400375962,136,3.12584159026681,136,49.8464431762695,136,7545.2880859375
"556",137,137,"NA","uuid:9a88a846-27d2-4712-b4ec-c731f1fb89c4","Ligamba B",29,"Female","Msukuma","O_level","Yes",6,1,"Men Women",1,1,-2147483648,-2147483648,4,-2147483648,-2147483648,2,2,"Once_or_twice","Yes","Yes","No_conflict","Weather",5,"Yes","0_15",10,3,"None","","","","","","","Goat Dog Chicken",-2147483648,-2147483648,2,-2147483648,3,5,-2147483648,-2147483648,"Disease","Day_contain Night_contained Night_dog","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1384.2,4,"uuid:9a88a846-27d2-4712-b4ec-c731f1fb89c4",0,0,0,0,0,0,0,0,0,0,"baboon",137,0.466507941484451,0.00460317451506853,0.163968250155449,0.0175661370158195,0.00587301608175039,137,4.32098886050717,137,45.7017822265625,137,4990.6103515625
"557",138,138,"NA","uuid:49c9e8ec-e352-4756-9ab0-73b16715992f","Nyamisisi",22,"Female","Mzanaki","Primary","No",6,1,"Men Young_girl Women",1,1,-2147483648,-2147483648,2,2,-2147483648,2,3,"Frequently","Yes","No","No_conflict","Weather",6,"No","15_30",10,4,"Guarding","","","","","","","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1274.2,5,"uuid:49c9e8ec-e352-4756-9ab0-73b16715992f",0,0,0,0,0,0,0,0,0,0,"baboon",138,0.571746051311493,0.00100529100745916,0.141534388065338,0,0,138,3.90609450676454,138,30.394172668457,138,9848.9560546875
"558",139,139,"NA","uuid:a06764ef-6729-44d9-bc03-8a1c03c6b661","Buloswa",45,"Female","Msukuma","Primary","Yes",5,1,"Young_boy Young_girl Women",1,1,2,-2147483648,-2147483648,1,-2147483648,2,2,"Few_times","Yes","No","No_conflict","Weather",5,"Yes","0_15",9,5,"None","","","","","","","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1273.3,5,"uuid:a06764ef-6729-44d9-bc03-8a1c03c6b661",0,0,0,0,0,0,0,0,0,0,"baboon",139,0.553915321826935,0.00417989399284124,0.120529100298882,0.0025925925001502,0,139,3.46802678379669,139,26.4705619812012,139,9630.708984375
"559",140,140,"NA","uuid:86c00d03-1cc1-44df-b354-a6b249419383","Kiroleli",52,"Male","Msukuma","Primary","No",-2147483648,0,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,3,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Weather",6,"Yes","0_15",9,5,"None","","Elephant","","Elephant","","Rarely","Cattle Sheep Goat Donkey Dog Chicken",15,10,5,2,2,10,-2147483648,-2147483648,"Weather","Night_contained Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Sheep",-2147483648,-2147483648,4,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1270.9,4.5,"uuid:86c00d03-1cc1-44df-b354-a6b249419383",1,0,0,0,0,0,1,0,0,0,"baboon",140,0.584814786911011,0.00354497344233096,0.242380946874619,0.0123809520155191,0.0102645503357053,140,1.89565242105316,140,39.0703277587891,140,10955.5908203125
"560",141,141,"NA","uuid:6e694c2d-4a92-40fb-a861-24804068b12a","Kiroleli",48,"Female","Mwikizu","Primary","Yes",4,1,"Young_boy Young_girl Women",1,1,2,-2147483648,-2147483648,1,-2147483648,1,2,"Once_or_twice","Yes","No","No_conflict","Weather",5,"Yes","15_30",9,4,"None","","","","","","","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1258.2,4.7,"uuid:6e694c2d-4a92-40fb-a861-24804068b12a",0,0,0,0,0,0,0,0,0,0,"baboon",141,0.489417999982834,0.0140211638063192,0.315661370754242,0.00608465587720275,0.0106349205598235,141,2.37099820465894,141,43.049201965332,141,10642.56640625
"561",142,142,"NA","uuid:aa8e7331-fb2c-4ee7-bc45-875c99416057","Kisangwa",68,"Female","Mwikizu","None","Yes",5,1,"Adolesc_boy Men Young_girl Women",1,1,-2147483648,2,1,1,-2147483648,1,4,"Frequently","Yes","Yes","No_conflict","Weather",4,"Yes","0_15",9,5,"None","","","","","","","Goat Chicken Duck",-2147483648,-2147483648,2,-2147483648,-2147483648,11,3,-2147483648,"Low_productivity","Night_contained Night_none","NA","NA","Day_guard Night_contain","","NA","Adolesc_boys",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1258.1,4.9,"uuid:aa8e7331-fb2c-4ee7-bc45-875c99416057",0,0,0,0,0,0,0,0,0,0,"baboon",142,0.533703684806824,0.00470899464562535,0.159312173724174,0.010529100894928,0.00873015914112329,142,3.0835897404123,142,46.1438827514648,142,9394.1904296875
"562",143,143,"NA","uuid:ccfb0363-866d-4b4f-86ea-813ce37dd546","Nyamisisi",64,"Male","Msukuma","O_level","No",10,1,"Young_boy Adolesc_boy Men Adolesc_girl Women",1,1,3,2,2,-2147483648,2,1,4,"Frequently","Yes","Yes","Crop_damage","Weather",6.5,"No","15_30",8,4,"None","","Elephant Other","Tumbili","Elephant","","Sometimes","Goat Dog Chicken",-2147483648,-2147483648,70,-2147483648,2,7,-2147483648,-2147483648,"Disease","Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain","","NA","Adolesc_boys",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1297.1,4.8,"uuid:ccfb0363-866d-4b4f-86ea-813ce37dd546",1,0,0,0,1,0,0,0,0,0,"baboon",143,0.553915321826935,0.00417989399284124,0.120529100298882,0.0025925925001502,0,143,3.45828839552071,143,29.7310276031494,143,9616.78515625
"563",144,144,"NA","uuid:359567bb-da6a-4962-a15a-d2ccc390b498","Changuge",52,"Female","Mwikizu","Primary","Yes",6,1,"Adolesc_boy Men Young_girl Adolesc_girl Women",1,1,-2147483648,1,1,1,1,2,4,"Frequently","Yes","Yes","Crop_damage","Weather",5.5,"Yes","15_30",10,4,"Guarding Shouting","","Baboon Other","Tumbili","Baboon","","","Goat Chicken",-2147483648,-2147483648,2,-2147483648,-2147483648,4,-2147483648,-2147483648,"Low_productivity","Night_contained Day_none","NA","NA","Day_guard Night_contain","","NA","Adolesc_boys",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1372.9,5,"uuid:359567bb-da6a-4962-a15a-d2ccc390b498",0,1,0,0,1,0,0,0,0,1,"baboon",144,0.343968242406845,0.0260846558958292,0.313439160585403,0.021058201789856,0.00232804240658879,144,8.3088733409085,144,48.0227928161621,144,4573.0712890625
"564",145,145,"NA","uuid:345515e5-96dc-4779-a386-7138d45753be","Kiroleli",56,"Female","Mwikizu","None","No",-2147483648,0,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,4,"Frequently","Yes","Yes","No_conflict","Weather",8,"Yes","15_30",10,8,"None","","","","","","","Cattle Sheep Goat Dog Chicken",12,10,14,-2147483648,3,15,-2147483648,-2147483648,"Weather","Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1299.1,4.8,"uuid:345515e5-96dc-4779-a386-7138d45753be",0,0,0,0,0,0,0,0,0,0,"baboon",145,0.462645500898361,0.015238095074892,0.317883610725403,0.0122751323506236,0.00973545014858246,145,2.79872322638968,145,63.2198791503906,145,9783.4775390625
"565",146,146,"NA","uuid:bbf85fe1-071d-41a8-b9d0-c7fd719eb581","Nyamatoke",38,"Female","Msukuma","Primary","Yes",-2147483648,0,"",0,0,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,3,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med Structure","Wildlife",10,"Yes","0_15",9,3,"Guarding Fire Shouting Chasing","","Baboon Elephant Other","Tumbili","Elephant","","Often","Cattle Dog Chicken Duck",19,-2147483648,-2147483648,-2147483648,-2147483648,23,3,-2147483648,"Grazing_land","Night_contained Night_dog Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Cattle Goat Sheep",1,12,8,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","Elephant Hyena",1243.4,3.8,"uuid:bbf85fe1-071d-41a8-b9d0-c7fd719eb581",1,1,0,0,1,0,1,0,0,1,"baboon",146,0.444920629262924,0.0111640207469463,0.283015877008438,0.0171428564935923,0.0112169310450554,146,7.45150954882304,146,58.0252380371094,146,2041.64233398438
"566",147,147,"NA","uuid:69b477e4-aa51-4e10-8bab-68d0a36f8980","Mihale",42,"Male","Msukuma","Primary","Yes",17,1,"Young_boy Adolesc_boy Men Young_girl Adolesc_girl Women",1,1,3,4,3,2,2,2,4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Weather",12,"Yes","15_30",9,3,"Guarding Shouting","","Baboon Elephant Other","Tumbili","Baboon","","Often","Cattle Sheep Goat Dog Chicken",25,38,30,-2147483648,4,15,-2147483648,-2147483648,"Weather","Night_contained Day_none","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys Men",2,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Sheep",-2147483648,-2147483648,3,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Never","","","",1204.3,5,"uuid:69b477e4-aa51-4e10-8bab-68d0a36f8980",1,1,0,0,1,0,1,0,0,1,"baboon",147,0.563015878200531,0.00957671925425529,0.22973544895649,0.0348677262663841,0,147,5.53945358185856,147,30.0073375701904,147,5694.95751953125
"567",148,148,"NA","uuid:25147e3c-14bd-429a-8e73-dc9eb31891e1","Nyangere",27,"Male","Msukuma","Primary","Yes",5,1,"Young_boy Men Young_girl Women",1,1,1,-2147483648,1,2,-2147483648,1,3,"Few_times","Yes","Yes","Crop_damage","Weather",4,"No","15_30",9,4,"None","","Elephant Other","Tumbili","Elephant","","Rarely","Cattle Dog",14,-2147483648,-2147483648,-2147483648,3,-2147483648,-2147483648,-2147483648,"Weather","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1213,3.9,"uuid:25147e3c-14bd-429a-8e73-dc9eb31891e1",1,0,0,0,1,0,0,0,0,0,"baboon",148,0.639100551605225,0.00835978798568249,0.155873015522957,0.0352380946278572,0,148,2.71612478003063,148,48.5201530456543,148,7228.49853515625
"568",149,149,"NA","uuid:bc172158-24bc-4942-8542-5a4cef34d8a5","Nyangere",25,"Female","Mwikizu","Primary","Yes",8,1,"Young_boy Men Young_girl Women",1,1,2,-2147483648,2,2,-2147483648,2,3,"Few_times","Yes","Yes","Crop_damage Structure","Weather",6,"Yes","0_15",9,2,"None","","Elephant Other","Tumbili","Elephant","","Often","Cattle Goat Dog Chicken",15,-2147483648,10,-2147483648,5,10,-2147483648,-2147483648,"Grazing_land","Night_contained Day_none","NA","NA","Day_guard Night_contain","","NA","Men",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","Elephant",1191.6,3.5,"uuid:bc172158-24bc-4942-8542-5a4cef34d8a5",1,0,0,0,1,0,0,0,0,0,"baboon",149,0.674126982688904,0.00402116402983665,0.118730157613754,0.0384656079113483,0,149,2.742031176372,149,41.0045013427734,149,7063.16650390625
"569",150,150,"NA","uuid:df0de2b4-c32a-4fd7-8a80-dbafd891787c","Nyangere",34,"Female","Mwikizu","Primary","Yes",7,1,"Young_boy Adolesc_boy Men Young_girl Women",1,1,2,2,1,1,-2147483648,1,3,"Few_times","Yes","Yes","No_conflict","Weather",6,"No","30_45",10,2,"None","","","","","","","Dog Chicken",-2147483648,-2147483648,-2147483648,-2147483648,3,20,-2147483648,-2147483648,"Disease","Night_contained Day_none","NA","NA","NA_noMedLV","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1286,4.6,"uuid:df0de2b4-c32a-4fd7-8a80-dbafd891787c",0,0,0,0,0,0,0,0,0,0,"baboon",150,0.460264563560486,0.0107407411560416,0.192169308662415,0.0340211652219296,0,150,3.98011160688899,150,56.091064453125,150,9472.6494140625
"570",151,151,"NA","uuid:2d727c80-7cf4-4b1a-836b-2ded9e46904b","Hunyari",36,"Female","Mwikizu","Primary","Yes",4,1,"Young_boy Men Women",1,1,1,-2147483648,1,-2147483648,-2147483648,2,4,"Few_times","Yes","No","No_conflict","Weather",4,"Yes","15_30",9,3,"None","","","","","","","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1300.4,4.2,"uuid:2d727c80-7cf4-4b1a-836b-2ded9e46904b",0,0,0,0,0,0,0,0,0,0,"baboon",151,0.42761904001236,0.0293650794774294,0.207989424467087,0.0339682549238205,0.0107407411560416,151,5.66007196922752,151,27.7968521118164,151,8249.990234375
"571",152,152,"NA","uuid:927a06b2-e05c-4deb-9ad5-c7ff3d43c5b7","Hunyari",45,"Male","Msukuma","Primary","Yes",6,1,"Men Young_girl Adolesc_girl Women",1,1,-2147483648,-2147483648,1,2,1,2,3,"Few_times","Yes","No","No_conflict","Weather",5,"Yes","0_15",9,3,"Guarding","","","","","","","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1283.9,4.3,"uuid:927a06b2-e05c-4deb-9ad5-c7ff3d43c5b7",0,0,0,0,0,0,0,0,0,0,"baboon",152,0.538359761238098,0.0195767190307379,0.176349207758904,0.0276719573885202,0.0132804233580828,152,4.94671444659402,152,48.4648895263672,152,7415.8359375
"572",153,153,"NA","uuid:f3cb7c36-348e-4aad-80f3-aea23c72fb06","Hunyari",65,"Female","Mwikizu","Primary","Yes",3,1,"Adolesc_boy Women",1,1,-2147483648,1,-2147483648,-2147483648,-2147483648,2,3,"Few_times","Yes","No","Crop_damage","Weather",1.5,"Yes","0_15",9,3,"Guarding Shouting","","Elephant","","Elephant","","Rarely","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1279.5,3.9,"uuid:f3cb7c36-348e-4aad-80f3-aea23c72fb06",1,0,0,0,0,0,0,0,0,0,"baboon",153,0.672645509243011,0.00957671925425529,0.129788354039192,0.0251322742551565,0.0160846561193466,153,3.06587339251248,153,57.5278816223145,153,5753.869140625
"573",154,154,"NA","uuid:2fc4d639-f197-4cbc-a391-4b495600878c","Hunyari",37,"Male","Mwikizu","Primary","Yes",6,1,"Young_boy Adolesc_boy Men Young_girl Women",1,1,2,1,1,1,-2147483648,1,3,"Few_times","Yes","No","Livestock_loss_med","Weather",4,"Yes","0_15",10,4,"Guarding","","","","","","","",-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,-2147483648,"","","NA","NA","","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","Goat Sheep",-2147483648,9,6,"NA",-2147483648,-2147483648,"Hyena","NA","Hyena","NA","","Rarely","","","",1371.4,4.7,"uuid:2fc4d639-f197-4cbc-a391-4b495600878c",0,0,0,0,0,0,1,0,0,0,"baboon",154,0.531798958778381,0.0119047621265054,0.176402121782303,0.0255555547773838,0.0132804233580828,154,4.87616096772894,154,53.0516471862793,154,6701.2744140625
"574",155,155,"NA","uuid:d90bfcd6-48d4-4097-bb53-4a190242258b","Hunyari",45,"Male","Mwikizu","Primary","Yes",8,1,"Adolesc_boy Men Adolesc_girl Women",1,1,-2147483648,2,2,-2147483648,2,2,4,"Few_times","Yes","Yes","No_conflict","Weather",3,"No","30_45",9,3,"None","","","","","","","Dog Chicken",-2147483648,-2147483648,-2147483648,-2147483648,1,5,-2147483648,-2147483648,"Disease","Night_contained Day_none","NA","NA","NA_noMedLV","","NA","",-2147483648,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","",1425.8,4.9,"uuid:d90bfcd6-48d4-4097-bb53-4a190242258b",0,0,0,0,0,0,0,0,0,0,"baboon",155,0.470211654901505,0.04989418014884,0.227830693125725,0.0372486785054207,0.0107407411560416,155,6.0288076091748,155,24.4811248779297,155,8986.5185546875
"575",156,156,"NA","uuid:1949f976-c1fb-4007-a2d2-b86277751856","Kihumbu",52,"Female","Mwikizu","Primary","Yes",7,1,"Adolesc_boy Men Young_girl Adolesc_girl Women",1,1,-2147483648,1,2,1,1,2,4,"Few_times","Yes","Yes","Crop_damage Structure","Weather",5,"Yes","15_30",9,5,"Guarding Fire Shouting","","Elephant","","Elephant","","Sometimes","Cattle Dog",21,-2147483648,-2147483648,-2147483648,3,-2147483648,-2147483648,-2147483648,"Grazing_land","NA_noSmall","NA","NA","Day_guard Night_contain Night_dogs","","NA","Adolesc_boys",1,"NA","NA","",-2147483648,"NA","NA","","NA","","NA","",-2147483648,-2147483648,-2147483648,"NA",-2147483648,-2147483648,"","NA","","NA","","","","","Elephant",1276.7,4.9,"uuid:1949f976-c1fb-4007-a2d2-b86277751856",1,0,0,0,0,0,0,0,0,0,"baboon",156,0.541640222072601,0.0795767232775688,0.171216934919357,0.0286243390291929,0.00867724884301424,156,4.90794219487756,156,40.4518814086914,156,7647.8330078125
