"","X","fid","x","submission_date","meta_instance_id","village","age","gender","ethnicity","education","born","household_size","hs","household_comp","hc_gen","hc_det","young_boy","adolesc_boy","men","young_girl","adolesc_girl","women","food_uncertainty","selling_possessions","farm","livestock","conflict_type","crop_threat_rate","farm_size","field_sight","farm_walk","months_planted","crops_planted","crop_prot","other_crop_prot","crop_species","other_crop_species","top_species","other_top_species","elephant_crops_vao","herd_comp","cattle","sheep","goat","donkey","dog","chicken","duck","other_livestock","livestock_threat","small_lv_prot","small_lv_prot_other_day","small_lv_prot_other_night","med_lar_lv_prot","med_lar_lv_prot_other_day","med_lar_lv_prot_other_night","med_lar_lv_guard_day","guard_ave_day","med_lar_lv_guard_night","guard_ave_night","lv_small_loss","chicken_loss","duck_loss","other_small_loss","species_small_lv","species_small_lv_other","species_concern_small_lv","species_concern_small_lv_other","lv_med_loss","cattle_loss","goat_loss","sheep_loss","donkey_loss","dog_loss","other_med_loss","species_med_lv","species_med_lv_other","species_concern_med_lv","species_concern_med_lv_other","lv_ele_vao","lv_hyena_vao","lv_lion_vao","lv_leopard_vao","species_structures","household_location_altitude","household_location_accuracy","key","elephant_c","baboon_c","buffalo_c","hippo_c","other_c","elephant_l","hyena_l","lion_l","leopard_l","conflict","species","ID","crop","c70","c2070","river","road","ID.1","gse_slope30m","ID.2","build_dens","ID.3","settle_dist","vervet_c"
"1133",295,295,321,NA,"uuid:ef3d170b-813f-4498-aa52-ff0adbd16e22","Park nyigoti",42,"Male","Msukuma","None","No","3",1,"Adolesc_boy Men Women",1,1,"NA","1","1","NA","NA","1",4,"Frequently","Yes","No","Crop_damage","Wildlife",2,"Yes","0_15","9","1","Guarding Shouting","","Elephant","","Elephant","","Sometimes","","NA","NA","NA","NA","NA","NA","NA","NA","","",NA,NA,"","",NA,"","NA",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1433.5,5,"uuid:ef3d170b-813f-4498-aa52-ff0adbd16e22",1,0,0,0,0,0,0,0,0,0,"lion",295,0.00867724884301424,0.0025925925001502,0.530634939670563,0.00386243383400142,0.318115434157042,295,2.68508172035217,295,13.4761905670166,295,1228.71350097694,0
"1134",296,296,322,NA,"uuid:1eaa0a00-65d3-4bac-b00a-14fd18536dfe","Nyichoka",19,"Female","Mkurya","Primary","Yes","6",1,"Adolesc_boy Men Young_girl Women",1,1,"NA","1","1","3","NA","1",4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",5,"No","45_60","9","1","Guarding Fire Shouting","","Elephant","","Elephant","","Never","Cattle Sheep Goat Dog","40","6","10","NA","4","NA","NA","NA","Low_productivity","NA_noSmall",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Adolesc_boys Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"Cattle","3","NA","NA",NA,"NA","NA","Lion",NA,"Lion",NA,"","","Often","","",1351.3,4.7,"uuid:1eaa0a00-65d3-4bac-b00a-14fd18536dfe",1,0,0,0,0,0,0,1,0,1,"lion",296,0.406931221485138,0,0.0101587297394872,0.150317460298538,0.0296971697992212,296,5.01601934432983,296,11.9047622680664,296,1481.82946777301,0
"1135",297,297,323,NA,"uuid:1a628c7a-d686-421d-80f1-672dbcd15fe1","Nyichoka",26,"Female","Mjita","Primary","No","6",1,"Young_boy Men Young_girl Women",1,1,"1","NA","1","3","NA","1",4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med Structure","Wildlife",5,"Yes","15_30","9","3","Guarding Fire Shouting Chasing","","Elephant","","Elephant","","Often","Cattle Sheep Goat Dog Chicken","150","70","50","NA","4","6","NA","NA","Low_productivity","Night_contained Day_none",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Men","2",NA,NA,"","NA",NA,NA,"",NA,"",NA,"Cattle Goat Sheep","10","4","3",NA,"NA","NA","Leopard Lion",NA,"Lion",NA,"","","Always","Always","Elephant",1456.8,4.4,"uuid:1a628c7a-d686-421d-80f1-672dbcd15fe1",1,0,0,0,0,0,0,1,1,1,"lion",297,0.0123280426487327,0.343968242406845,0.0117460321635008,0.0329629629850388,0.137143732562581,297,5.02292680740356,297,5.14285707473755,297,549.497375489082,0
"1136",298,298,324,NA,"uuid:3ef4aa72-ab43-42f8-acf2-0b91ffac0ea4","Bokore",38,"Male","Msukuma","Primary","No","11",1,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Few_times","Yes","No","Crop_damage","Wildlife",7,"No","45_60","9","4","Guarding Fire Shouting","","Elephant","","Elephant","","Often","","NA","NA","NA","NA","NA","NA","NA","NA","","",NA,NA,"","",NA,"","NA",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1429.4,4.8,"uuid:3ef4aa72-ab43-42f8-acf2-0b91ffac0ea4",1,0,0,0,0,0,0,0,0,0,"lion",298,0.264179885387421,0.0260846558958292,0.177619054913521,0.0152910053730011,0.0276754019558029,298,4.36822366714478,298,13.0476188659668,298,2855.11572265673,0
"1137",299,299,325,NA,"uuid:c626f04e-8ea7-4f21-a751-70c0ef6f9a38","Park nyigoti",52,"Male","Mwikoma","Primary","Yes","8",1,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",9,"Yes","0_15","9","3","Guarding Fire Shouting","","Elephant","","Elephant","","Always","Cattle Goat","52","NA","22","NA","NA","NA","NA","NA","Low_productivity","NA_noSmall",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Men","2",NA,NA,"","NA",NA,NA,"",NA,"",NA,"Cattle Goat","2","3","NA",NA,"NA","NA","Hyena",NA,"Hyena",NA,"","Rarely","","","",1446.2,4.6,"uuid:c626f04e-8ea7-4f21-a751-70c0ef6f9a38",1,0,0,0,0,0,1,0,0,0,"lion",299,0.0112169310450554,0.313439160585403,0.0106349205598235,0.660370349884033,0.00021507904679508,299,3.52296900749207,299,14.1428575515747,299,986.327697754559,0
"1138",300,300,326,NA,"uuid:be43ea59-8ee1-4e91-80aa-f58578d7f442","Park nyigoti",32,"Male","Mwikoma","Primary","Yes","NA",0,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Frequently","Yes","Yes","Crop_damage Structure","Wildlife",2,"Yes","0_15","10","3","Guarding Fire Shouting Chasing","","Elephant","","Elephant","","Always","Cattle Sheep Dog","6","4","NA","NA","2","NA","NA","NA","Low_productivity","NA_noSmall",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","Elephant",1575.4,4.9,"uuid:be43ea59-8ee1-4e91-80aa-f58578d7f442",1,0,0,0,0,0,0,0,0,0,"lion",300,0.0171428564935923,0.021058201789856,0.567089974880219,0.00211640214547515,0.119999997317791,300,3.41039323806763,300,24.619047164917,300,2232.8691406264,0
"1139",301,301,327,NA,"uuid:c934cd07-9e7e-4768-bc98-839c8ab0cb98","Park nyigoti",53,"Female","Msukuma","None","No","8",1,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",13,"Yes","15_30","9","5","Guarding Fire Shouting","","Elephant","","Elephant","","Often","Cattle Sheep Goat Dog Chicken","8","11","13","NA","3","13","NA","NA","Low_productivity","Night_contained Day_none",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"Goat Sheep","NA","22","15",NA,"NA","NA","Hyena",NA,"Hyena",NA,"","Rarely","","","",1496.5,4,"uuid:c934cd07-9e7e-4768-bc98-839c8ab0cb98",1,0,0,0,0,0,1,0,0,0,"lion",301,0.57190477848053,0.00232804240658879,0.0155555559322238,0.086190477013588,0.236878305673599,301,3.92289018630981,301,18.380952835083,301,697.759155275103,0
"1140",302,302,328,NA,"uuid:8eb33ede-5505-4a6f-b88e-9e67c3309c71","Miseke",53,"Male","Mwikoma","Primary","Yes","3",1,"Men Women",1,1,"NA","NA","2","NA","NA","1",4,"Frequently","Yes","Yes","Crop_damage","Wildlife",5,"Yes","0_15","9","2","Guarding Fire Shouting","","Elephant","","Elephant","","Rarely","Cattle Sheep","150","40","NA","NA","NA","NA","NA","NA","Low_productivity","NA_noSmall",NA,NA,"Day_guard Night_contain","",NA,"Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1457.4,5,"uuid:8eb33ede-5505-4a6f-b88e-9e67c3309c71",1,0,0,0,0,0,0,0,0,0,"lion",302,0.0099470904096961,0.462645500898361,0.0116402115672827,0.022645503282547,0.329735457897186,302,3.69380903244019,302,21.5714282989502,302,107.765304566648,0
"1141",303,303,329,NA,"uuid:541325a8-5dc1-4f16-b847-64780f0b8d4e","Romakendo",25,"Female","Mwikoma","Primary","Yes","6",1,"Young_boy Men Young_girl Adolesc_girl Women",1,1,"2","NA","1","1","1","1",4,"Frequently","Yes","No","No_conflict","Weather",2,"No","30_45","9","1","None","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","","",NA,NA,"","",NA,"","NA",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1569.5,5,"uuid:541325a8-5dc1-4f16-b847-64780f0b8d4e",0,0,0,0,0,0,0,0,0,0,"lion",303,0.173227518796921,0.015238095074892,0.241058200597763,0.00999999977648258,0.0405820123851299,303,3.00633525848389,303,39.476188659668,303,6522.11279296884,0
"1142",304,304,330,NA,"uuid:6f0835d9-f94f-4d01-a14c-d4fc51fb96dd","Miseke",53,"Male","Mwikoma","Primary","Yes","9",1,"Young_boy Men Women",1,1,"4","NA","3","NA","NA","2",4,"Few_times","Yes","Yes","Crop_damage Livestock_loss_med Structure","Weather",5,"Yes","0_15","8","3","Guarding Fire Shouting Chasing","","Elephant Other","Tumbili","Elephant","","Never","Cattle Sheep Goat Dog Chicken Other","12","4","2","NA","3","4","NA","1","Low_productivity","Night_contained Day_none",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Adolesc_boys Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"Cattle Sheep","1","NA","1",NA,"NA","NA","Hyena",NA,"Hyena",NA,"","Never","","","Elephant Hyena",1530.9,4.9,"uuid:6f0835d9-f94f-4d01-a14c-d4fc51fb96dd",1,0,0,0,1,0,1,0,0,0,"lion",304,0.018148148432374,0.317883610725403,0.00619047600775957,0.554709017276764,5.29100543644745e-05,304,3.27597045898438,304,27.5714282989502,304,4913.76318359534,1
"1143",305,305,331,NA,"uuid:62e55b4f-7471-4422-82a2-b309d778fdb5","Miseke",23,"Male","Mwikoma","Primary","Yes","6",1,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Few_times","Yes","No","Crop_damage","Wildlife",5,"No","60_plus","9","4","Guarding Shouting Chasing","","Elephant Other","Bushpig","Elephant","","Often","","NA","NA","NA","NA","NA","NA","NA","NA","","",NA,NA,"","",NA,"","NA",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1525.1,4.6,"uuid:62e55b4f-7471-4422-82a2-b309d778fdb5",1,0,0,0,1,0,0,0,0,0,"lion",305,0.0142857143655419,0.0122751323506236,0.546031773090363,0.00761904753744602,0.227037042379379,305,3.21120405197144,305,26,305,5135.29589843881,0
"1144",306,306,332,NA,"uuid:5aa66ac9-53a5-488b-afc9-d19e3b957d8c","Kazi",35,"Female","Mwikoma","Primary","Yes","8",1,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Few_times","Yes","Yes","No_conflict","Weather",4,"Yes","0_15","9","5","None","","","","","","","Cattle Sheep Goat Dog Chicken","20","2","2","NA","3","12","NA","NA","Low_productivity","Night_contained Day_none",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Adolesc_boys Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1461.8,4.9,"uuid:5aa66ac9-53a5-488b-afc9-d19e3b957d8c",0,0,0,0,0,0,0,0,0,0,"lion",306,0.563809514045715,0.00973545014858246,0.0341269858181477,0.121111109852791,0.161798939108849,306,3.01883029937744,306,18.6666660308838,306,6496.31103515762,0
"1145",307,307,333,NA,"uuid:e2be0998-efd1-4ebb-9abb-f45ef8dd9cea","Kazi",52,"Female","Mwikoma","Primary","Yes","12",1,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Frequently","Yes","Yes","Livestock_loss_med","Weather",14,"Yes","0_15","9","4","Guarding Shouting","","","","","","","Cattle Sheep Goat Dog Chicken","4","10","8","NA","3","12","NA","NA","Low_productivity","Night_contained Night_dog Day_none",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Adolesc_boys Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"Goat Sheep","NA","3","2",NA,"NA","NA","Hyena",NA,"Hyena",NA,"","Never","","","",1445.6,4.5,"uuid:e2be0998-efd1-4ebb-9abb-f45ef8dd9cea",0,0,0,0,0,0,1,0,0,0,"lion",307,0.0204761903733015,0.444920629262924,0.015238095074892,0.0289947092533112,0.317037045955658,307,2.89514446258545,307,29.0476188659668,307,6151.92285156281,0
"1146",308,308,334,NA,"uuid:b07a2dbd-8fc5-4e93-bc86-3e501536d2cd","Kazi",47,"Male","Mwikoma","Primary","Yes","10",1,"Young_boy Adolesc_boy Men Young_girl Women",1,1,"2","3","1","3","NA","1",4,"Frequently","Yes","Yes","Crop_damage Structure","Wildlife",3,"Yes","0_15","9","2","Guarding","","Elephant","","Elephant","","Often","Cattle Dog Chicken","26","NA","NA","NA","1","21","NA","NA","Low_productivity","Night_contained Day_none",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Adolesc_boys Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","Elephant",1532.7,4.9,"uuid:b07a2dbd-8fc5-4e93-bc86-3e501536d2cd",1,0,0,0,0,0,0,0,0,0,"lion",308,0.190370365977287,0.0111640207469463,0.141269847750664,0.00587301608175039,0.0382539667189121,308,3.05563545227051,308,28.0476188659668,308,4915.7626953144,0
"1147",309,309,335,NA,"uuid:8652ed78-5dd5-498e-92d1-9da848e3859c","Miseke",40,"Male","Mwikoma","Primary","Yes","10",1,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Frequently","Yes","Yes","Crop_damage","Wildlife",8,"No","45_60","9","2","Guarding Shouting","","Elephant","","Elephant","","Always","Cattle Sheep Goat Dog Chicken","60","6","12","NA","4","20","NA","NA","Low_productivity","Night_contained Night_dog Day_none",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1583.3,5,"uuid:8652ed78-5dd5-498e-92d1-9da848e3859c",1,0,0,0,0,0,0,0,0,0,"lion",309,0.0219047628343105,0.283015877008438,0.02576719596982,0.341640204191208,0.00158730160910636,309,3.67670083045959,309,18.619047164917,309,3272.5075683595,0
"1148",310,310,336,NA,"uuid:faa7c3b4-057f-4a05-bcbd-8107a7b05061","Morotonga",28,"Male","Mwikoma","Primary","Yes","6",1,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Few_times","Yes","No","No_conflict","Weather",5,"Yes","0_15","9","3","None","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","","",NA,NA,"","",NA,"","NA",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1585.7,3.7,"uuid:faa7c3b4-057f-4a05-bcbd-8107a7b05061",0,0,0,0,0,0,0,0,0,0,"lion",310,0.00793650839477777,0.0171428564935923,0.63439154624939,0.0452380962669849,0.494656085968018,310,2.81646132469177,310,176.857147216797,310,9581.23437499996,0
"1149",311,311,337,NA,"uuid:4c6e2b44-152a-4070-a54f-1ba65b9cc973","Burunga",19,"Female","Mjita","O_level","Yes","3",1,"Men Young_girl Women",1,1,"NA","NA","1","1","NA","1",4,"Few_times","Yes","Yes","No_conflict","Weather",4,"Yes","0_15","9","2","None","","","","","","","Chicken","NA","NA","NA","NA","NA","20","NA","NA","Disease","Night_contained Day_none",NA,NA,"NA_noMedLV","",NA,"","NA",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1581.9,4.5,"uuid:4c6e2b44-152a-4070-a54f-1ba65b9cc973",0,0,0,0,0,0,0,0,0,0,"lion",311,0.602592587471008,0.0112169310450554,0.0143915340304375,0.353227525949478,0.00619047600775957,311,2.79764175415039,311,88.9523773193359,311,10098.0087890627,0
"1150",312,312,338,NA,"uuid:5cbfdadc-773f-4e25-bec2-22edd9d46faa","Kebosongo",30,"Male","Mkurya","Primary","Yes","2",1,"Men Women",1,1,"NA","NA","1","NA","NA","1",4,"Few_times","Yes","No","No_conflict","Weather",1,"Yes","0_15","8","2","Guarding Shouting","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","","",NA,NA,"","",NA,"","NA",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1572.7,4.9,"uuid:5cbfdadc-773f-4e25-bec2-22edd9d46faa",0,0,0,0,0,0,0,0,0,0,"lion",312,0.00835978798568249,0.563015878200531,0.0042328042909503,0.0449735447764397,0.159523814916611,312,2.80325937271118,312,63.9523811340332,312,6755.44531250131,0
"1151",313,313,339,NA,"uuid:b31e38bf-7f58-4cef-8f01-5ff0ba7f0b44","Kazi",27,"Male","Mwikoma","O_level","Yes","6",1,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Frequently","Yes","Yes","Crop_damage Structure","Wildlife",6,"No","45_60","8","5","Guarding Fire Shouting Chasing","","Elephant Other","Bushpig","Elephant","","Often","Cattle Sheep Goat Dog Chicken","17","4","4","NA","2","34","NA","NA","Low_productivity","Night_contained Day_none",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Adolesc_boys Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","Elephant",1531,3.3,"uuid:b31e38bf-7f58-4cef-8f01-5ff0ba7f0b44",1,0,0,0,1,0,0,0,0,0,"lion",313,0.138095244765282,0.00957671925425529,0.148730158805847,0.0119576714932919,0.0412698425352573,313,3.09788656234741,313,24.1428565979004,313,4173.83935546903,0
"1152",314,314,340,NA,"uuid:181c3842-5d4e-48bc-a3c2-bf10492e8907","Rwamchanga",28,"Male","Mwikoma","Primary","Yes","4",1,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Frequently","Yes","No","Crop_damage","Wildlife",2,"No","30_45","8","2","Guarding Fire Shouting Chasing","","Elephant","","Elephant","","Sometimes","","NA","NA","NA","NA","NA","NA","NA","NA","","",NA,NA,"","",NA,"","NA",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1447.2,4.8,"uuid:181c3842-5d4e-48bc-a3c2-bf10492e8907",1,0,0,0,0,0,0,0,0,0,"lion",314,0.0230158735066652,0.22973544895649,0.028835978358984,0.337195754051208,0,314,3.49512910842896,314,9.9523811340332,314,1052.91467285338,0
"1153",315,315,341,NA,"uuid:bd9f7800-153f-4771-8fa8-a2e219eadfdc","Miseke",43,"Male","Msukuma","None","No","5",1,"Young_boy Men Young_girl Women",1,1,"2","NA","1","1","NA","1",4,"Few_times","Yes","Yes","Crop_damage","Wildlife",3,"Yes","0_15","9","3","Guarding Fire Shouting Chasing","","Elephant","","Elephant","","Sometimes","Cattle Dog","52","NA","NA","NA","3","NA","NA","NA","Low_productivity","NA_noSmall",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1489.7,5,"uuid:bd9f7800-153f-4771-8fa8-a2e219eadfdc",1,0,0,0,0,0,0,0,0,0,"lion",315,0.0103174606338143,0.0348677262663841,0.656984150409698,0.040899470448494,0.349470913410187,315,3.90383219718933,315,10.2380952835083,315,1564.52514648618,0
"1154",316,316,342,NA,"uuid:72c0d33e-a8d0-462a-8fb4-2ed158b08adc","Miseke",39,"Male","Mwikoma","Primary","Yes","14",1,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med","Wildlife",30,"No","30_45","9","3","Guarding Fire Shouting Chasing","","Baboon Elephant","","Elephant","","Always","Cattle Sheep Goat Dog Chicken","25","34","23","NA","5","12","NA","NA","Low_productivity","Night_contained Day_none",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"Goat","NA","3","NA",NA,"NA","NA","Hyena",NA,"Hyena",NA,"","Often","","","",1508.6,2.8,"uuid:72c0d33e-a8d0-462a-8fb4-2ed158b08adc",1,1,0,0,0,0,1,0,0,0,"lion",316,0.38380953669548,0,0.012116402387619,0.211798936128616,0.00407407386228442,316,3.71253085136414,316,14.3333330154419,316,1824.1915283203,0
"1155",317,317,343,NA,"uuid:0442868c-7ecd-496f-bb06-310b93f99557","Kisangura",25,"Female","Mkurya","Primary","Yes","5",1,"Young_boy Men Young_girl Women",1,1,"2","NA","1","1","NA","1",4,"Few_times","Yes","Yes","No_conflict","Weather",2,"Yes","0_15","9","2","None","","","","","","","Chicken","NA","NA","NA","NA","NA","3","NA","NA","Disease","Night_contained Day_none",NA,NA,"NA_noMedLV","",NA,"","NA",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1608,4.4,"uuid:0442868c-7ecd-496f-bb06-310b93f99557",0,0,0,0,0,0,0,0,0,0,"lion",317,0.0328042320907116,0.636290945077776,0,0.0520105808973312,0.168518513441086,317,2.86580324172974,317,72.3809509277344,317,10132.4511718766,0
"1156",318,318,344,NA,"uuid:ccf1daef-c46c-49db-9337-a897d5c0c1f0","Kisangura",32,"Male","Mkurya","Primary","Yes","6",1,"Young_boy Men Young_girl Women",1,1,"2","NA","1","2","NA","1",4,"Few_times","Yes","Yes","No_conflict","Weather",2,"Yes","0_15","9","3","Guarding","","","","","","","Cattle Sheep Dog Chicken","5","2","NA","NA","2","5","NA","NA","Grazing_land","Night_contained Day_none",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1569.4,4.6,"uuid:ccf1daef-c46c-49db-9337-a897d5c0c1f0",0,0,0,0,0,0,0,0,0,0,"lion",318,0.337460309267044,0.00777246933121866,0.123333334922791,0.00878306850790977,0.0446031764149666,318,2.7811427116394,318,65.2857131958008,318,8878.7607421881,0
"1157",319,319,345,NA,"uuid:c8b442b6-1e76-4c26-a7d4-3a1ece451bbe","Kisangura",45,"Male","Mkurya","None","Yes","12",1,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Frequently","Yes","Yes","No_conflict","Weather",6,"Yes","0_15","9","3","None","","","","","","","Cattle Sheep Goat Dog Chicken","6","3","4","NA","3","12","NA","NA","Low_productivity","Night_contained Day_none",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Adolesc_boys Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1618.1,5,"uuid:c8b442b6-1e76-4c26-a7d4-3a1ece451bbe",0,0,0,0,0,0,0,0,0,0,"lion",319,0.0220105815678835,0.159762019160978,0.0182539690285921,0.377989411354065,0.0132275130599737,319,2.762291431427,319,49.9047622680664,319,7615.76025390791,0
"1158",320,320,346,NA,"uuid:073b0587-278c-4422-896d-c163a6ead5dc","Kisangura",23,"Female","Mkurya","Primary","Yes","5",1,"Young_boy Men Young_girl Women",1,1,"1","NA","1","2","NA","1",4,"Frequently","Yes","Yes","Crop_damage Livestock_loss_med Structure","Weather",5,"No","30_45","9","3","Guarding","","Elephant","","Elephant","","Always","Cattle Sheep Goat Dog Chicken","15","25","12","NA","1","5","NA","NA","Low_productivity","Night_contained Day_none",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"Sheep","NA","NA","15",NA,"NA","NA","Hyena",NA,"Hyena",NA,"","Rarely","","","Hyena",1579.9,4.9,"uuid:073b0587-278c-4422-896d-c163a6ead5dc",1,0,0,0,0,0,1,0,0,0,"lion",320,0.021216930821538,0.0345237881109031,0.709206342697144,0.0240740738809109,0.513809502124786,320,2.83517074584961,320,50.5714302062988,320,8308.95605468913,0
"1159",321,321,347,NA,"uuid:7d42af72-0963-4ef0-95d0-c97779d11e52","Kisangura",24,"Female","Mkurya","Primary","Yes","6",1,"Young_boy Men Young_girl Women",1,1,"2","NA","1","1","NA","2",2,"Never","Yes","Yes","Livestock_loss_med Structure","Weather",3,"Yes","0_15","9","4","None","","","","","","","Cattle Sheep Goat Dog Chicken","21","25","6","NA","3","15","NA","NA","Weather","Night_contained Day_none",NA,NA,"Day_guard Night_contain Night_dogs","",NA,"Adolesc_boys Men","1",NA,NA,"","NA",NA,NA,"",NA,"",NA,"Goat Sheep","NA","8","6",NA,"NA","NA","Hyena",NA,"Hyena",NA,"","Never","","","Hyena",1575.4,4.4,"uuid:7d42af72-0963-4ef0-95d0-c97779d11e52",0,0,0,0,0,0,1,0,0,0,"lion",321,0.589629650115967,0,0.0184656083583832,0.147883594036102,0.0320105813443661,321,2.70210027694702,321,70.8571395874023,321,9690.07714843695,0
"1160",322,322,348,NA,"uuid:54e2792a-ec90-4443-8179-1772ff925fb2","Kibeyo",26,"Female","Mkurya","Primary","Yes","4",1,"Young_boy Adolesc_boy Men Women",1,1,"1","1","1","NA","NA","1",2,"Once_or_twice","Yes","No","No_conflict","Weather",3,"Yes","0_15","9","2","None","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","","",NA,NA,"","",NA,"","NA",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1573.9,3.4,"uuid:54e2792a-ec90-4443-8179-1772ff925fb2",0,0,0,0,0,0,0,0,0,0,"lion",322,0.0119576714932919,0.674126982688904,0.000687830673996359,0.0548148155212402,0.232116401195526,322,3.13652801513672,322,60.8571434020996,322,8530.49316406316,0
"1161",323,323,349,NA,"uuid:356734b7-a76f-4bac-b925-f4e9fd6fda05","Bwitengi",54,"Female","Mwikoma","Primary","Yes","9",1,"",0,0,"NA","NA","NA","NA","NA","NA",4,"Frequently","Yes","No","Crop_damage","Wildlife",3,"No","30_45","9","3","Guarding","","Elephant","","Elephant","","Often","","NA","NA","NA","NA","NA","NA","NA","NA","","",NA,NA,"","",NA,"","NA",NA,NA,"","NA",NA,NA,"",NA,"",NA,"","NA","NA","NA",NA,"NA","NA","",NA,"",NA,"","","","","",1550.2,4.2,"uuid:356734b7-a76f-4bac-b925-f4e9fd6fda05",1,0,0,0,0,0,0,0,0,0,"lion",323,0.185079365968704,0.00402116402983665,0.129259258508682,0.00296296295709908,0.0298412702977657,323,3.08166456222534,323,38.4285697937012,323,4660.53173828305,0
